OTU ID	AJ414	AP114	AS114	AT414	JJ114	JJ415	JJ515	JP315	JP414	JP515	JS115	JS415	JT115	JT314	JT415	OJ415	OJ514	OJ515	OJ615	OP315	OP515	OP614	OP615	OS115	OS214	OS415	OS615	OT115	OT414	OT415	OT515
OTU2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU2137	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2138	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2139	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU214	0	40	0	0	0	0	0	2	28	4	0	0	1	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0
OTU2140	0	11	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	10	3	11	1	0	0	0	0
OTU2142	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2144	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
OTU2145	0	0	0	0	0	1	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
OTU2147	0	1	0	1	2	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2148	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2149	0	4	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU215	16	22	28	9	5	4	2	0	1	1	5	1	4	4	0	0	2	1	0	1	0	15	0	2	7	1	0	0	13	0	0
OTU2151	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2152	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2153	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU2154	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2156	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2157	25	186	4	2	5	28	9	44	204	22	0	0	14	4	6	5	0	3	4	3	5	55	13	0	18	0	0	0	34	0	3
OTU2158	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2159	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU216	148	9	0	10	1	2	2	0	14	0	0	0	6	18	12	0	5	0	0	0	0	3	0	0	0	0	0	1	27	0	1
OTU2160	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU2161	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2162	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2163	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU2164	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU2166	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2167	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
OTU2169	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU217	4	22	3	4	19	0	0	0	24	0	0	0	0	80	0	0	7	0	0	0	0	12	0	0	7	0	0	0	22	0	0
OTU2170	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU2176	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
OTU2177	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2178	0	4	0	3	0	23	5	0	0	0	5	0	3	0	0	0	0	2	0	0	0	0	0	0	3	3	0	0	11	0	0
OTU2179	0	9	0	0	0	0	0	1	6	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTU218	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	4	0	0	0	0	0	122	0	31	16
OTU2180	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2181	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2182	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU2183	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2184	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2185	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2186	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU2187	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2188	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU2189	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU219	1	1	0	61	0	2	7	0	5	0	0	0	22	17	13	7	0	3	0	2	1	2	1	0	0	0	0	7	21	7	5
OTU2190	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2191	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2193	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2194	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2196	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU2197	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU2198	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2199	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU22	1689	138	8	481	571	1835	1133	23	163	17	5	4	756	348	372	438	138	281	235	1	4	22	9	3	16	2	0	26	296	7	48
OTU220	0	7	0	6	0	0	0	0	1	2	0	0	1	16	3	0	0	0	0	0	2	109	1	0	0	0	0	0	13	0	0
OTU2200	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2201	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2202	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2203	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU2204	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2205	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU2207	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2208	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2209	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU221	0	400	10	1	0	5	2	32	42	36	504	1333	0	0	0	0	4	0	0	179	59	411	93	1243	39	2000	198	2	8	1	0
OTU2210	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2211	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU2213	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	5	0	1
OTU2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2216	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0
OTU2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU2218	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU2219	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU222	0	0	0	37	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	12	50	15	7
OTU2220	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2221	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU2222	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU2223	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU2225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
OTU2226	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2227	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2228	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU2229	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU223	0	1	0	3	3	0	0	0	0	0	0	0	0	11	0	9	6	3	105	0	0	0	0	0	0	0	0	3	5	0	2
OTU2230	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2232	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0
OTU2234	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2236	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2237	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU2239	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU224	4	2	0	7	44	67	32	0	5	1	0	0	25	16	17	11	2	10	4	0	0	3	0	0	0	0	0	1	13	3	1
OTU2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU2245	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2246	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2248	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU225	153	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2250	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2251	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1
OTU2252	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTU2253	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
OTU2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU2257	0	2	0	0	0	2	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0
OTU2259	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU226	2	7	0	15	42	26	44	0	0	0	0	0	1	18	0	15	12	8	4	0	0	4	0	0	0	0	0	2	11	2	1
OTU2260	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
OTU2262	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2263	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU2266	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU2267	9	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	6	0	0	0	0	0	0
OTU2268	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2269	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU227	6	0	0	4	21	46	39	0	0	0	0	0	16	8	0	2	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0
OTU2270	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2271	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2272	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2273	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2274	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2275	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU2276	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2277	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU228	17	6	0	16	8	33	30	1	23	0	1	0	38	12	17	16	3	17	8	0	0	1	1	0	1	0	0	0	24	0	1
OTU229	1	1	0	3	8	13	30	0	0	0	0	0	6	7	2	21	5	7	5	0	1	0	0	0	0	0	0	1	22	1	2
OTU23	3	2003	7	126	4	5	6	25	802	19	0	2	31	110	17	0	2	3	1	4	6	211	7	1	21	0	0	6	93	2	3
OTU230	0	0	0	8	4	1	1	0	0	0	0	0	31	18	23	0	0	0	0	1	0	0	0	0	0	0	0	9	58	3	16
OTU231	10	26	8	15	30	0	0	0	21	0	0	0	0	10	0	0	32	0	0	0	0	13	0	0	28	0	0	0	37	0	0
OTU232	0	64	0	1	0	0	1	20	32	16	0	0	0	0	0	0	0	0	0	3	9	473	26	2	0	2	0	0	5	0	0
OTU233	0	3	1	3	6	3	10	0	4	0	4	5	5	2	0	1	0	0	1	0	0	2	1	3	98	11	0	0	13	0	0
OTU234	0	7	0	0	0	0	0	1	34	1	0	0	0	0	0	0	0	0	0	0	1	97	0	0	0	0	0	0	0	0	0
OTU235	11	6	2	16	16	10	8	0	2	1	0	1	11	13	11	7	40	6	6	0	1	1	1	0	1	0	0	0	19	2	6
OTU236	0	0	0	13	15	6	6	0	0	0	0	0	0	65	0	1	0	1	1	0	0	0	0	1	0	0	0	1	6	1	1
OTU237	2	1	0	3	30	3	10	0	0	0	0	0	1	2	0	4	57	2	1	0	0	0	1	0	0	0	0	1	8	1	15
OTU238	0	0	0	9	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	1	0	0	0	0	0	0	38	2	38	43
OTU239	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	105	0	1
OTU24	662	41	15	9	50	10	3	0	32	1	188	11	2	15	11	4	359	7	0	2	1	1255	20	76	6	7	7	10	36	7	5
OTU240	0	5	0	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	108	1	0	1	0	0	0	0	0	0
OTU241	0	69	0	38	0	0	1	5	17	6	1	3	57	32	6	0	0	0	0	0	1	102	1	1	57	13	0	3	148	3	2
OTU242	0	0	0	2	31	10	14	4	1	1	0	0	0	8	2	4	14	4	0	0	2	0	5	0	0	1	0	0	3	0	1
OTU243	0	0	0	6	0	0	0	0	0	0	0	0	4	0	2	4	5	5	0	0	0	0	1	0	0	0	0	16	214	8	18
OTU244	0	29	0	0	0	0	0	2	38	2	0	0	1	0	2	0	0	0	0	0	1	55	1	0	0	0	0	0	0	0	0
OTU245	41	0	0	15	48	7	2	0	2	0	0	0	4	28	0	1	1	2	1	0	0	0	0	0	0	0	0	2	29	2	3
OTU246	0	6	0	2	0	0	0	1	64	2	0	0	7	15	2	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0
OTU247	1	5	0	36	0	4	2	1	7	0	0	1	46	21	19	0	0	0	1	0	1	3	0	1	1	0	0	5	31	4	10
OTU248	0	0	0	2	2	20	56	0	0	0	1	0	4	0	7	20	1	5	1	4	0	0	0	0	0	0	0	0	14	1	4
OTU249	1	64	0	7	0	1	1	5	83	6	1	0	2	4	1	2	1	0	0	3	3	41	1	0	0	0	0	2	2	0	0
OTU25	42	767	258	66	4	0	3	34	1004	36	34	13	91	81	55	1	5	1	0	6	16	776	17	9	90	10	1	11	476	5	3
OTU250	0	0	0	0	0	1	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU251	103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU252	2	47	2	5	0	0	0	0	18	1	0	0	6	5	3	0	0	0	0	0	0	51	1	0	1	2	0	3	16	1	0
OTU253	0	0	0	0	0	1	0	0	141	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1
OTU254	1	2	0	26	1	3	3	0	1	0	0	0	0	0	0	18	22	26	6	0	0	0	0	0	0	0	0	2	5	0	1
OTU256	0	1	0	7	17	11	21	0	7	0	2	0	7	23	0	4	9	8	6	1	0	4	0	0	1	2	0	8	8	5	5
OTU257	2	1	0	1	67	5	9	0	7	0	0	0	1	21	0	1	2	2	1	0	0	1	0	0	0	0	0	1	1	0	0
OTU258	2	0	0	20	0	13	19	1	4	6	1	1	9	3	11	5	5	5	4	0	0	0	2	0	1	1	0	11	22	1	13
OTU259	0	1	0	23	0	0	0	0	2	0	0	0	39	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU26	2	35	53	73	66	44	47	3	24	2	147	52	112	265	25	6	6	2	2	0	0	17	2	131	2817	164	0	12	144	1	0
OTU260	1	1	28	0	0	0	0	0	68	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU261	0	2	0	0	0	0	0	0	76	1	2	10	0	2	0	0	0	0	0	0	0	4	1	9	45	26	1	0	2	0	0
OTU262	0	0	0	3	19	26	58	1	0	0	0	1	1	0	4	10	11	0	2	0	0	0	0	0	0	0	0	0	15	4	2
OTU263	0	0	0	0	11	19	11	0	0	0	0	2	0	0	2	23	7	16	5	0	0	0	0	0	0	0	0	1	8	2	0
OTU264	1	1	1	18	5	14	5	0	1	0	0	0	12	4	6	0	1	4	1	0	0	0	0	0	0	0	0	0	32	0	0
OTU265	66	0	0	1	36	4	2	0	1	2	0	0	0	7	0	2	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0
OTU266	0	1	0	112	0	0	5	0	0	0	0	0	5	0	0	1	8	2	1	0	0	0	0	0	0	0	0	1	1	0	1
OTU267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	91	1	16	0	0	0	0	0	0	0	0	1	1	0	0
OTU268	0	0	0	32	0	0	0	0	1	0	0	0	10	32	1	0	0	0	0	0	0	1	0	0	0	0	0	1	13	1	4
OTU27	125	18	0	34	40	16	14	2	1969	10	20	10	4	169	2	4	7	3	0	2	6	121	87	130	12	37	14	207	21	106	89
OTU270	0	0	0	0	3	0	1	7	0	6	0	1	14	1	1	7	6	3	0	28	18	0	14	3	0	2	0	0	0	4	18
OTU271	10	17	1	12	7	0	6	3	34	2	0	0	12	9	4	0	0	1	1	0	0	8	1	0	0	0	0	1	1	0	4
OTU272	5	5	10	3	2	0	0	0	0	0	1	0	1	2	0	4	125	0	4	0	0	6	0	0	0	0	0	1	0	0	0
OTU273	0	3	0	42	0	1	2	0	0	2	0	0	0	1	0	13	16	6	4	0	0	1	0	0	0	0	0	3	4	0	0
OTU274	0	0	0	8	3	10	3	0	0	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	0	5	38	0	13
OTU275	20	5	0	10	8	23	18	0	0	0	0	0	4	3	0	0	0	2	0	0	0	1	0	0	1	2	0	1	1	1	0
OTU276	1	0	0	0	0	9	3	0	0	0	0	0	1	1	1	26	35	11	7	0	0	0	0	0	0	0	0	0	9	0	1
OTU277	10	5	1	25	16	34	32	1	0	0	0	0	24	18	29	11	5	8	3	1	1	0	0	0	0	0	0	3	34	1	4
OTU278	0	0	0	33	0	0	0	0	0	0	0	0	2	5	0	0	2	0	0	0	0	2	0	0	0	0	0	0	44	0	0
OTU279	0	0	0	140	0	0	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9
OTU28	37	756	20	83	25	53	59	39	358	38	13	6	32	50	39	16	14	11	11	13	17	397	21	14	302	52	2	5	56	5	5
OTU280	21	1	0	4	29	26	17	0	1	0	0	0	1	7	2	2	9	5	2	0	0	0	0	0	0	0	0	2	6	0	0
OTU281	0	0	0	0	0	4	5	2	0	8	3	3	2	0	5	8	0	5	8	13	4	0	4	5	0	4	3	3	0	6	6
